lead_time,market_segment_type,avg_price_per_room,booking_status,arrival_date,total_stay_nights
4,Online,151.0,0,2018-07-15,1
130,Online,118.8,1,2018-09-18,1
87,Online,95.7,0,2017-12-29,3
1,Offline,138.5,0,2017-08-15,3
21,Offline,77.0,0,2017-10-07,1
50,Online,72.9,1,2018-01-29,3
101,Offline,95.88,1,2018-06-17,2
7,Corporate,79.0,0,2018-12-13,1
0,Online,88.25,0,2018-01-07,1
106,Offline,62.0,0,2018-01-05,4
144,Online,92.55,0,2018-05-25,5
62,Online,99.9,1,2018-06-20,2
93,Online,90.3,1,2018-10-31,3
17,Online,102.0,0,2018-12-29,4
61,Corporate,40.0,0,2018-07-24,4
36,Online,87.3,1,2018-01-28,2
53,Online,108.0,1,2018-10-11,1
28,Online,235.5,0,2018-09-13,2
89,Online,87.3,0,2018-04-01,2
136,Online,107.95,0,2018-05-16,4
39,Online,68.61,0,2018-06-21,3
130,Online,116.1,0,2018-06-06,3
46,Offline,85.5,0,2018-10-16,4
150,Corporate,106.0,0,2018-07-25,5
138,Online,218.03,1,2018-07-04,4
4,Online,221.39,0,2018-04-08,4
160,Online,94.5,1,2018-07-25,3
200,Offline,115.6,1,2018-09-24,6
194,Online,96.3,1,2018-10-22,7
120,Online,132.3,0,2018-10-13,3
88,Online,116.1,1,2018-05-02,3
32,Online,113.4,0,2017-10-26,5
1,Complementary,0.0,0,2017-11-12,1
3,Online,81.88,0,2018-12-06,3
1,Online,89.0,0,2018-01-19,3
143,Online,64.26,0,2018-05-02,5
54,Online,89.1,0,2018-10-29,2
23,Offline,92.0,0,2018-11-06,1
4,Offline,111.2,0,2017-09-22,3
35,Online,71.1,0,2018-03-11,2
34,Offline,85.5,0,2018-10-18,4
27,Offline,85.0,0,2018-10-20,3
0,Corporate,65.0,0,2018-10-05,2
40,Online,140.4,1,2018-05-18,2
59,Online,96.9,0,2018-12-04,4
85,Offline,75.0,1,2018-10-06,4
79,Online,64.64,0,2018-01-30,3
7,Offline,113.6,0,2017-09-16,2
0,Offline,80.0,0,2018-11-26,1
27,Offline,85.5,0,2018-09-18,3
15,Online,139.0,1,2018-09-15,2
152,Online,98.87,1,2018-08-23,7
34,Online,99.3,0,2018-01-22,3
14,Online,104.0,0,2018-12-18,1
121,Online,125.55,0,2018-08-15,4
66,Online,168.3,0,2018-08-19,2
62,Online,99.0,1,2018-09-04,1
37,Online,103.5,0,2017-09-02,1
82,Offline,90.95,0,2018-09-05,10
21,Online,117.0,0,2017-10-05,3
0,Corporate,110.0,0,2018-09-30,2
100,Online,65.49,0,2018-02-25,4
55,Online,152.1,0,2018-09-15,1
10,Offline,99.0,0,2018-11-06,5
34,Online,85.5,0,2017-10-07,3
125,Online,138.3,1,2018-12-27,3
80,Online,78.3,1,2018-03-07,3
48,Online,63.22,0,2018-04-01,5
22,Online,177.0,0,2017-12-27,2
12,Offline,107.0,0,2017-10-04,2
7,Online,119.5,1,2017-08-20,4
0,Online,121.33,0,2017-09-03,3
10,Online,87.05,0,2018-09-04,5
155,Online,121.55,1,2018-06-28,7
60,Online,76.0,0,2017-11-15,6
50,Online,67.66,1,2018-03-05,4
237,Online,90.95,1,2018-10-17,4
44,Online,259.2,0,2018-08-10,1
259,Online,131.43,0,2018-12-28,5
133,Online,90.95,1,2018-06-08,3
276,Online,116.33,1,2018-09-22,3
74,Offline,102.68,0,2018-09-18,2
63,Online,210.6,1,2018-05-14,2
79,Offline,95.0,0,2018-09-03,7
40,Offline,125.0,0,2018-07-26,1
206,Online,130.5,1,2018-09-08,3
23,Offline,94.0,0,2018-10-07,7
46,Online,119.5,0,2018-10-25,2
193,Online,97.71,0,2018-09-10,3
6,Online,101.73,0,2018-08-26,5
3,Online,107.0,0,2018-03-04,2
66,Online,88.4,0,2018-11-25,5
49,Online,170.1,0,2018-05-09,5
2,Online,108.5,0,2018-06-12,2
19,Online,89.89,0,2018-12-06,4
50,Online,107.1,1,2018-06-29,3
10,Online,76.75,0,2018-03-02,4
103,Online,150.3,0,2018-08-07,3
6,Corporate,100.63,0,2018-11-14,4
131,Online,114.3,1,2018-05-13,1
49,Online,93.15,1,2018-07-11,1
12,Online,130.0,0,2018-08-28,2
154,Offline,62.0,0,2018-02-12,3
36,Online,88.4,0,2018-12-21,5
25,Online,148.0,0,2018-06-02,2
13,Online,129.0,0,2018-08-23,2
86,Online,104.4,0,2018-10-28,2
1,Corporate,146.0,0,2018-09-29,3
0,Offline,108.8,0,2018-05-10,3
85,Online,132.6,0,2018-05-15,4
108,Online,72.25,0,2017-12-21,4
170,Online,85.0,0,2018-07-19,4
37,Online,94.18,0,2017-11-25,5
181,Online,108.45,1,2018-08-03,5
69,Online,121.5,0,2018-05-07,3
183,Offline,110.0,1,2018-09-08,3
62,Online,99.45,0,2018-04-05,4
66,Offline,80.75,0,2018-09-18,3
27,Online,142.78,1,2018-04-11,4
30,Online,125.1,0,2018-08-15,7
17,Offline,85.0,0,2018-10-09,3
16,Offline,92.85,0,2017-12-04,4
45,Online,126.9,1,2018-06-30,4
304,Online,74.15,1,2018-10-21,3
113,Online,116.1,0,2018-06-13,3
28,Online,93.4,0,2018-09-05,4
141,Online,114.3,1,2018-05-23,3
109,Offline,75.0,0,2018-05-23,4
78,Online,96.3,0,2018-04-09,3
0,Corporate,66.0,0,2018-01-06,1
132,Offline,90.95,0,2018-06-10,5
68,Online,96.6,0,2018-10-30,3
104,Online,146.7,0,2018-07-05,1
5,Online,78.03,0,2017-09-07,3
130,Online,116.1,0,2018-05-30,2
176,Online,108.45,1,2018-07-28,6
44,Offline,65.4,1,2018-03-07,1
50,Online,114.09,1,2018-11-05,3
52,Online,99.9,0,2018-06-20,4
146,Online,114.3,0,2018-08-05,1
44,Online,74.8,1,2018-11-25,6
237,Online,87.67,0,2018-09-22,4
36,Online,116.1,0,2018-05-01,4
9,Online,91.0,0,2018-02-22,3
4,Complementary,0.0,0,2018-05-13,1
38,Online,80.3,0,2018-01-23,1
39,Offline,72.0,0,2018-11-19,3
72,Online,149.4,0,2018-05-02,2
51,Online,63.75,0,2018-03-10,4
44,Online,107.1,1,2018-11-01,4
2,Complementary,0.0,0,2018-12-10,1
42,Online,91.8,0,2018-11-02,4
101,Online,90.3,0,2018-04-06,3
72,Online,76.5,1,2017-07-08,7
18,Offline,68.0,0,2018-11-20,7
2,Online,244.8,0,2018-04-23,3
122,Online,116.1,1,2018-06-09,3
90,Online,116.1,1,2018-05-21,2
97,Offline,112.6,0,2018-09-08,5
72,Online,105.3,0,2018-04-14,3
52,Online,207.0,0,2017-12-31,2
37,Offline,63.0,0,2018-03-11,3
16,Offline,50.4,0,2017-08-13,5
12,Online,95.0,0,2018-02-15,4
36,Online,125.1,1,2018-03-23,6
123,Online,71.6,0,2018-05-04,4
0,Corporate,79.0,0,2018-03-14,3
44,Online,87.31,0,2018-06-22,1
6,Corporate,65.0,0,2017-12-27,1
97,Online,104.96,0,2018-07-23,3
119,Online,128.85,0,2018-06-15,4
10,Online,89.89,0,2018-11-27,4
17,Online,97.5,1,2017-08-29,6
147,Online,126.9,0,2018-09-14,7
4,Corporate,65.0,0,2017-11-09,1
1,Online,154.5,0,2018-10-18,2
84,Online,96.3,1,2018-07-17,5
2,Offline,100.0,0,2018-06-01,1
34,Online,122.45,0,2018-10-02,2
94,Online,73.95,1,2018-03-19,4
136,Online,102.85,0,2018-04-28,5
9,Online,156.0,1,2018-05-05,1
74,Offline,87.0,0,2017-09-18,2
40,Offline,75.0,0,2017-10-28,3
6,Online,158.5,0,2018-02-23,3
0,Online,109.0,0,2018-07-29,1
0,Online,91.67,0,2017-12-27,3
1,Online,0.0,0,2018-01-08,0
5,Online,92.25,0,2017-08-16,4
29,Offline,86.0,0,2018-03-05,3
6,Online,122.48,0,2018-12-30,4
0,Online,139.0,0,2017-10-20,1
13,Online,101.0,0,2018-04-08,1
34,Offline,85.0,0,2018-08-21,5
22,Offline,90.0,0,2018-10-28,2
16,Corporate,75.0,0,2018-03-11,1
65,Online,135.9,0,2018-09-27,3
160,Offline,70.0,0,2017-12-30,3
18,Online,146.0,0,2018-05-10,3
23,Online,123.8,1,2018-08-28,5
162,Offline,62.0,0,2018-03-08,5
88,Online,136.06,1,2018-11-07,4
12,Offline,85.0,0,2018-10-03,3
132,Online,55.63,0,2017-12-20,4
11,Online,99.0,0,2018-05-25,1
147,Online,138.55,1,2018-07-07,4
93,Online,109.83,0,2018-08-13,1
4,Online,95.0,0,2018-04-08,1
68,Offline,48.0,0,2017-09-29,2
78,Offline,60.0,0,2017-12-10,3
27,Corporate,65.0,0,2017-11-29,1
33,Online,108.9,0,2018-05-25,1
8,Offline,130.0,0,2018-11-05,1
10,Offline,52.0,0,2017-12-27,2
0,Online,124.0,0,2017-09-08,1
125,Online,99.9,0,2018-07-29,1
9,Online,125.27,0,2018-08-14,3
0,Online,90.0,0,2018-08-01,1
65,Online,119.85,0,2018-05-09,4
62,Online,116.1,0,2018-05-19,1
52,Online,140.4,1,2018-05-28,4
11,Online,94.6,0,2017-12-06,2
66,Online,149.4,1,2018-09-08,4
238,Online,159.3,1,2018-10-06,3
206,Online,109.8,0,2018-10-28,4
15,Online,67.32,0,2018-12-20,6
89,Online,65.13,0,2018-04-08,4
24,Online,107.1,1,2018-09-26,2
92,Online,76.5,1,2017-07-31,1
29,Online,75.05,1,2018-02-19,2
10,Online,79.0,1,2018-03-06,1
9,Offline,87.0,0,2018-02-14,4
58,Online,120.0,1,2018-04-28,3
102,Online,46.66,0,2017-07-29,7
0,Complementary,0.0,0,2018-02-17,1
120,Online,126.9,1,2018-06-10,3
148,Online,112.2,1,2018-08-01,5
86,Offline,139.6,0,2018-07-09,6
29,Online,111.67,0,2018-09-25,3
28,Online,109.7,0,2018-09-05,3
71,Online,105.4,1,2018-04-24,5
3,Online,201.0,0,2018-08-01,1
44,Online,66.5,1,2018-02-08,4
23,Online,137.67,0,2018-04-29,3
10,Online,87.78,0,2017-10-04,1
99,Offline,65.0,1,2017-10-30,4
32,Online,73.87,0,2017-10-12,3
61,Online,99.66,0,2018-04-24,4
39,Online,72.2,0,2018-02-28,4
23,Online,112.0,0,2018-11-11,1
346,Online,72.25,1,2018-12-28,4
40,Online,83.9,0,2018-03-05,5
77,Online,85.5,0,2018-10-30,1
101,Offline,62.0,0,2018-01-01,5
164,Offline,116.45,0,2018-09-09,6
10,Corporate,65.0,0,2017-10-18,1
443,Offline,65.0,1,2018-04-29,1
38,Offline,60.0,0,2017-11-05,4
37,Online,132.84,1,2018-09-29,2
39,Online,81.0,0,2018-02-26,1
34,Offline,80.75,0,2018-09-18,4
9,Offline,95.0,0,2018-04-20,3
48,Online,121.5,1,2018-05-29,2
79,Online,112.05,1,2018-07-09,4
70,Online,87.3,1,2018-03-13,3
52,Online,150.9,0,2018-08-26,6
82,Online,99.45,0,2018-04-09,6
49,Online,119.85,1,2018-05-07,7
42,Offline,76.5,0,2017-09-19,3
97,Offline,80.75,1,2018-10-30,3
7,Online,90.0,0,2017-08-26,2
4,Online,128.67,0,2018-11-19,3
0,Offline,64.5,0,2018-01-18,2
61,Online,126.9,0,2018-05-13,3
7,Online,100.73,0,2018-12-20,4
2,Online,104.79,0,2018-06-29,2
34,Online,74.8,1,2018-11-20,15
9,Online,68.23,0,2018-01-28,23
9,Online,100.3,0,2018-01-17,2
86,Online,93.08,0,2018-04-06,4
22,Online,107.0,0,2017-10-06,4
92,Online,152.1,0,2018-09-02,3
210,Offline,72.75,1,2017-10-08,4
3,Online,132.0,0,2018-06-15,3
103,Online,108.34,0,2018-07-11,3
6,Online,106.4,0,2018-09-12,1
84,Online,90.95,0,2018-04-14,5
6,Corporate,65.0,0,2018-05-18,1
0,Corporate,95.67,0,2017-11-20,7
8,Online,158.22,1,2018-03-22,9
115,Offline,64.75,1,2018-02-27,8
152,Online,132.13,0,2018-07-21,7
5,Online,231.0,1,2018-08-03,1
40,Online,183.9,0,2018-06-27,3
43,Online,94.8,0,2018-11-30,6
28,Offline,41.43,0,2017-11-02,7
165,Online,142.2,1,2018-07-18,2
97,Online,159.3,0,2018-08-20,3
54,Online,118.8,0,2018-04-10,3
43,Online,149.4,0,2018-05-18,1
145,Online,106.32,0,2018-08-15,3
182,Online,96.3,1,2018-07-28,1
92,Online,96.3,1,2018-06-27,1
171,Online,123.3,1,2018-10-30,2
6,Corporate,79.0,0,2018-11-24,1
21,Online,121.2,0,2018-11-11,4
0,Complementary,0.0,0,2018-04-19,1
66,Online,125.1,1,2018-08-16,2
21,Online,105.0,0,2017-09-05,4
35,Online,87.3,1,2018-02-10,4
167,Online,114.04,1,2018-09-29,7
79,Online,119.0,1,2018-11-30,4
4,Corporate,75.0,0,2018-12-11,2
14,Online,117.3,0,2018-11-06,4
46,Online,107.1,1,2018-06-28,2
253,Online,73.95,0,2018-12-13,6
92,Online,135.9,0,2018-06-16,3
1,Online,149.0,0,2018-09-03,1
39,Online,94.5,0,2018-06-21,3
234,Online,105.04,1,2018-09-12,7
0,Online,178.33,0,2018-08-18,3
115,Online,132.3,1,2018-10-09,3
30,Online,102.0,0,2017-10-16,3
31,Online,134.1,0,2017-09-11,3
30,Online,105.75,0,2017-09-12,6
61,Online,140.4,1,2018-06-17,2
28,Offline,75.0,0,2017-10-19,4
4,Online,80.3,0,2018-01-12,3
21,Online,163.0,0,2018-09-24,2
1,Offline,110.0,0,2017-08-12,4
86,Online,132.6,0,2018-05-10,4
77,Online,99.0,0,2018-01-18,3
12,Online,77.0,0,2018-01-15,2
149,Online,89.25,1,2018-07-12,8
4,Offline,95.0,0,2018-05-02,1
5,Online,131.0,0,2018-04-23,2
117,Offline,89.75,0,2017-08-01,3
2,Online,110.11,0,2018-09-15,1
3,Online,124.0,0,2018-06-23,1
188,Online,130.0,1,2018-06-15,2
86,Online,107.95,0,2018-04-17,4
1,Complementary,0.0,0,2017-08-12,2
33,Online,82.9,0,2018-03-05,3
100,Offline,110.0,0,2018-09-28,4
1,Online,108.0,0,2018-11-18,1
57,Online,66.53,0,2017-09-19,5
4,Corporate,65.33,0,2018-02-09,3
219,Online,96.3,1,2018-08-15,2
105,Online,119.85,1,2018-05-22,4
48,Online,94.97,0,2018-10-31,3
14,Offline,64.0,0,2017-12-05,3
322,Offline,52.0,0,2018-12-09,2
73,Online,89.25,0,2017-10-11,7
47,Online,125.1,0,2018-09-09,2
34,Online,68.07,0,2018-12-10,4
100,Online,72.25,0,2017-12-12,3
96,Online,112.01,1,2018-05-22,4
242,Online,108.8,1,2018-09-10,4
14,Online,67.76,0,2018-12-01,2
212,Online,78.0,1,2018-05-20,5
5,Corporate,65.0,0,2018-07-10,2
38,Online,99.0,0,2018-06-01,2
14,Offline,69.0,0,2017-12-05,3
179,Online,98.25,1,2018-08-25,4
6,Online,155.2,0,2018-11-06,5
102,Online,132.6,0,2018-05-05,4
9,Corporate,65.0,0,2018-10-19,1
18,Online,166.0,1,2018-07-08,3
32,Online,126.9,1,2018-05-08,3
65,Online,118.8,0,2018-04-23,1
38,Online,88.4,0,2018-11-19,4
41,Offline,98.55,0,2018-03-28,5
135,Online,119.85,0,2018-06-16,4
197,Online,106.2,1,2018-04-12,3
30,Online,161.1,0,2018-08-05,1
1,Online,66.7,0,2018-01-14,1
175,Online,99.45,0,2018-08-02,4
5,Corporate,99.0,0,2018-05-29,1
84,Online,76.5,1,2017-08-06,3
6,Corporate,65.0,0,2018-09-26,1
52,Online,158.4,0,2018-10-17,2
71,Online,51.96,0,2017-07-11,1
237,Online,80.26,1,2018-12-28,7
27,Offline,136.0,1,2018-09-19,1
119,Offline,80.75,0,2018-09-01,7
83,Online,70.03,0,2018-03-24,4
106,Online,159.3,1,2018-06-17,3
68,Online,99.45,0,2018-03-20,5
22,Online,79.0,0,2018-02-16,2
134,Online,146.7,1,2018-08-07,1
8,Online,133.4,0,2018-03-17,5
174,Online,105.3,1,2018-08-06,1
40,Online,96.9,0,2018-12-07,4
89,Online,168.3,0,2018-09-20,3
156,Online,105.3,1,2018-07-25,3
39,Online,64.64,0,2018-02-08,2
35,Online,92.9,0,2018-03-02,2
10,Online,145.0,1,2017-10-08,1
73,Online,135.9,0,2018-06-11,2
33,Online,89.1,0,2018-06-20,2
54,Online,83.73,1,2018-03-16,4
25,Online,106.88,0,2018-02-26,4
2,Online,0.0,0,2018-03-14,0
74,Online,86.4,1,2018-11-20,1
46,Online,100.62,0,2018-08-29,5
9,Online,148.0,0,2018-12-31,2
5,Online,177.33,1,2018-09-12,3
18,Online,89.0,0,2018-01-16,1
34,Online,67.5,1,2018-02-06,4
171,Online,99.45,1,2018-08-05,4
79,Online,90.95,0,2018-04-12,5
101,Online,93.08,0,2018-04-26,4
20,Online,91.0,0,2018-01-25,4
290,Online,90.95,0,2018-10-24,5
0,Online,196.0,0,2017-09-30,1
39,Online,223.76,0,2018-08-13,1
105,Online,110.08,0,2018-05-02,4
55,Online,88.0,0,2018-11-02,4
133,Online,99.45,0,2018-05-09,5
2,Online,146.0,0,2018-04-27,2
9,Online,91.0,1,2018-02-12,10
22,Online,139.0,0,2018-09-15,2
31,Online,73.9,0,2018-01-19,3
96,Offline,78.2,1,2018-11-06,7
125,Online,80.75,0,2017-10-20,6
55,Online,123.3,0,2018-03-29,3
283,Online,72.25,0,2018-12-28,4
66,Online,126.0,1,2018-03-05,2
55,Online,84.2,0,2018-03-05,8
30,Online,130.5,0,2018-04-15,1
78,Online,128.7,0,2018-04-11,3
1,Online,95.0,0,2018-11-17,3
90,Online,90.95,1,2018-04-15,7
15,Online,86.0,0,2018-01-21,1
1,Online,85.0,0,2018-02-02,1
89,Offline,75.0,0,2018-12-19,3
52,Online,150.9,1,2018-08-27,3
111,Online,146.7,1,2018-08-08,4
116,Online,126.9,0,2018-06-15,1
32,Online,197.7,0,2018-09-24,3
9,Online,64.03,0,2018-02-26,3
122,Offline,128.0,0,2018-03-27,3
2,Online,121.0,0,2018-06-07,3
76,Online,94.0,0,2018-07-24,3
0,Online,105.5,0,2017-09-02,2
3,Online,156.0,1,2018-05-20,1
8,Online,90.0,0,2017-08-16,4
0,Online,12.0,0,2018-03-24,1
0,Corporate,79.0,0,2018-02-15,1
1,Online,169.33,0,2017-10-09,3
292,Online,115.0,1,2018-07-21,2
2,Online,169.0,0,2018-10-11,1
96,Online,129.88,1,2018-09-13,3
38,Online,101.83,0,2017-09-14,7
2,Online,101.0,0,2018-03-02,3
8,Online,131.0,0,2018-06-22,2
1,Online,105.0,0,2018-03-08,4
3,Offline,70.0,0,2018-04-18,2
184,Online,122.4,1,2018-10-04,3
106,Offline,80.75,0,2018-05-29,3
12,Online,131.5,0,2018-08-14,4
34,Online,94.3,0,2017-10-15,5
12,Online,129.25,0,2018-10-31,4
12,Complementary,0.0,0,2018-08-17,1
226,Offline,70.0,0,2018-10-29,4
58,Online,189.0,0,2018-04-05,3
119,Online,90.9,1,2018-04-15,2
86,Online,151.2,0,2018-10-02,3
33,Online,125.1,0,2018-07-23,3
29,Offline,85.0,0,2018-04-06,4
35,Online,137.34,0,2018-09-25,5
18,Online,80.0,0,2018-02-21,1
61,Online,97.71,0,2018-04-30,2
34,Online,160.2,0,2018-10-04,3
19,Online,96.0,0,2017-12-16,2
4,Online,106.0,0,2018-02-14,11
141,Online,109.2,1,2018-06-04,3
24,Corporate,47.0,0,2017-12-05,3
99,Corporate,80.0,0,2018-02-19,1
26,Online,169.52,1,2018-09-28,5
112,Online,105.3,1,2018-07-18,3
12,Online,101.0,0,2018-04-17,3
20,Online,97.0,0,2018-12-18,2
104,Offline,75.0,0,2018-05-16,3
85,Online,96.3,1,2018-04-15,3
36,Online,64.67,0,2018-11-15,5
94,Online,174.6,1,2018-05-20,3
72,Corporate,100.0,1,2018-09-14,2
101,Online,134.1,0,2018-08-20,2
31,Online,129.0,0,2018-10-27,3
42,Offline,79.64,0,2017-09-08,9
3,Offline,80.0,0,2018-08-28,1
37,Online,99.9,0,2018-06-21,3
4,Offline,64.4,0,2018-03-16,1
14,Offline,82.0,0,2017-09-17,2
73,Online,0.0,0,2017-11-24,3
0,Online,88.56,1,2018-05-20,1
4,Online,91.0,0,2018-02-16,1
3,Online,117.33,0,2017-08-17,3
157,Offline,112.0,1,2018-07-16,2
8,Online,146.0,0,2018-06-04,2
36,Online,89.1,0,2018-06-01,1
76,Offline,82.45,0,2018-07-01,7
28,Offline,85.5,0,2018-10-03,3
22,Online,127.67,1,2018-06-21,3
16,Online,88.33,0,2018-01-30,3
127,Online,132.3,1,2018-10-12,3
115,Online,123.75,0,2018-08-03,4
67,Online,128.7,1,2018-04-03,3
5,Corporate,162.0,0,2017-10-17,2
1,Online,0.0,0,2017-08-26,1
231,Online,100.3,1,2018-09-11,4
71,Online,124.44,0,2017-12-04,2
11,Corporate,121.0,1,2018-05-30,4
12,Corporate,65.0,0,2018-06-14,2
156,Online,111.6,1,2018-08-29,6
6,Online,106.33,0,2018-11-27,3
88,Online,90.3,0,2018-04-04,3
21,Online,77.92,0,2017-12-04,3
90,Offline,78.63,0,2018-04-21,3
17,Online,92.67,0,2018-12-08,3
35,Online,68.07,0,2018-12-09,9
296,Offline,85.0,1,2018-09-21,4
81,Online,125.1,0,2018-09-03,3
118,Online,118.8,0,2018-09-17,4
21,Online,164.0,0,2018-10-10,4
113,Online,132.6,1,2018-05-25,4
94,Online,90.95,0,2018-04-12,4
17,Online,126.0,0,2018-03-18,4
211,Online,90.95,1,2018-07-30,5
12,Online,114.0,0,2017-11-07,3
9,Online,141.0,0,2018-06-17,3
35,Online,108.9,0,2018-05-22,4
2,Offline,72.25,0,2018-06-16,4
70,Online,85.5,0,2018-04-05,3
53,Offline,94.5,0,2018-09-18,2
6,Online,192.67,0,2018-03-25,3
39,Offline,115.5,0,2018-06-18,5
195,Online,109.8,1,2018-08-30,2
65,Online,113.4,0,2017-12-30,2
3,Offline,115.0,0,2018-09-26,1
137,Online,107.95,0,2018-07-06,5
129,Online,114.3,0,2018-07-08,2
7,Online,127.0,1,2018-02-10,5
96,Online,76.5,1,2017-08-22,7
29,Online,76.81,0,2017-10-04,2
62,Online,111.88,0,2018-12-23,3
16,Online,164.0,1,2018-09-26,1
66,Online,138.99,0,2018-07-15,7
35,Online,149.4,1,2018-09-26,2
167,Offline,72.25,0,2018-08-04,5
7,Corporate,109.0,0,2018-10-26,1
142,Online,99.45,1,2018-07-12,5
56,Online,125.1,0,2018-08-06,2
7,Online,140.0,1,2018-10-17,6
47,Online,119.17,1,2018-04-25,5
24,Offline,70.0,0,2018-11-18,2
109,Online,88.83,0,2018-04-19,4
1,Corporate,67.0,0,2018-08-30,2
103,Online,114.3,1,2018-05-01,2
105,Online,139.5,1,2018-07-31,5
4,Corporate,67.0,0,2018-09-06,3
229,Online,67.5,1,2018-12-09,3
74,Online,82.45,1,2018-03-30,5
21,Online,127.0,0,2018-03-12,1
72,Online,97.54,0,2018-07-27,1
58,Online,92.75,0,2017-10-10,3
216,Online,177.3,1,2018-08-06,2
95,Online,132.6,0,2018-05-20,4
22,Online,149.0,0,2018-09-15,1
71,Corporate,90.0,0,2017-09-09,3
29,Online,100.33,0,2018-03-12,6
2,Online,89.0,0,2018-04-08,1
1,Online,101.0,0,2018-04-07,2
13,Online,127.0,0,2018-06-23,1
9,Online,184.0,0,2018-10-07,2
3,Online,228.33,0,2018-08-15,3
107,Online,189.0,0,2018-07-13,4
4,Online,124.0,1,2018-07-28,2
21,Online,114.0,0,2018-05-09,4
13,Corporate,161.0,0,2018-11-08,2
5,Offline,80.0,0,2017-12-19,3
99,Online,114.3,0,2018-04-28,2
124,Online,87.95,0,2018-05-30,7
55,Online,74.8,0,2018-12-13,4
0,Online,91.0,0,2017-11-09,4
51,Corporate,65.0,0,2018-05-22,1
54,Offline,67.32,0,2018-03-16,4
304,Online,89.0,1,2018-11-03,3
16,Online,124.0,0,2017-09-21,4
41,Offline,110.0,0,2017-09-04,1
172,Offline,80.75,0,2018-09-16,4
4,Corporate,68.0,0,2018-02-14,3
18,Online,107.25,0,2018-04-18,5
25,Online,100.3,0,2018-11-12,4
22,Online,129.0,1,2018-03-21,2
187,Online,86.5,1,2018-07-07,2
203,Online,135.15,0,2018-10-06,5
37,Online,69.53,0,2018-02-13,1
14,Online,192.67,0,2018-03-24,3
29,Online,150.17,0,2018-08-28,3
29,Online,279.2,1,2018-09-28,5
9,Online,87.0,0,2018-01-04,3
29,Online,68.07,1,2018-11-23,4
34,Offline,85.5,0,2018-09-18,1
174,Online,119.85,1,2018-09-02,4
46,Online,107.1,0,2018-04-03,3
33,Offline,57.92,0,2017-09-26,5
172,Online,88.7,0,2018-05-22,3
204,Online,180.9,1,2018-10-07,2
18,Online,89.0,0,2018-09-12,1
1,Online,115.0,0,2018-06-07,2
49,Online,98.82,0,2018-12-01,2
32,Online,74.0,0,2018-02-21,4
88,Online,121.5,0,2018-05-13,2
355,Online,87.31,1,2018-12-26,7
177,Online,76.5,0,2017-08-19,4
5,Online,84.0,0,2018-03-28,2
28,Online,103.4,0,2018-10-29,5
303,Online,159.23,1,2018-12-27,6
116,Offline,75.0,0,2018-05-31,3
206,Online,102.85,1,2018-10-06,7
42,Online,94.5,0,2018-04-11,2
29,Offline,67.5,0,2018-08-16,2
35,Online,153.3,0,2018-03-26,3
34,Corporate,65.0,1,2018-07-19,1
115,Offline,72.25,0,2018-08-22,4
202,Online,96.3,1,2018-07-29,1
51,Online,207.9,0,2018-09-11,4
8,Online,185.67,1,2018-03-25,3
18,Online,118.0,1,2018-09-04,1
45,Online,159.3,0,2018-06-17,2
102,Online,77.78,0,2018-04-14,4
65,Online,148.5,1,2018-07-09,2
78,Online,83.85,0,2018-03-01,10
0,Online,80.0,0,2018-12-23,1
22,Online,79.2,0,2018-11-25,3
273,Offline,109.0,1,2017-07-17,2
1,Online,91.33,0,2018-02-10,3
1,Online,108.0,0,2018-07-20,1
55,Online,149.4,1,2018-08-16,3
0,Offline,66.4,0,2018-05-09,1
8,Online,149.0,0,2018-10-30,3
169,Online,97.54,0,2018-08-18,2
2,Online,97.54,0,2018-11-22,4
112,Online,94.81,0,2018-09-15,3
65,Online,88.91,0,2018-04-01,5
79,Online,116.1,0,2018-05-24,2
110,Online,135.9,1,2018-05-06,1
56,Online,69.11,0,2017-09-16,5
67,Online,76.5,1,2017-07-20,11
212,Online,88.4,1,2018-12-29,6
188,Online,90.95,1,2018-07-28,7
28,Online,105.9,0,2018-11-28,6
49,Online,115.5,1,2018-09-05,3
1,Corporate,79.0,0,2018-02-13,1
57,Online,64.67,0,2018-12-12,5
33,Online,110.0,0,2018-11-11,2
85,Online,108.9,1,2018-07-03,5
130,Online,84.15,0,2018-04-18,4
78,Offline,80.75,0,2018-10-18,3
33,Online,216.0,1,2018-10-05,2
35,Online,112.5,0,2018-04-18,2
27,Offline,129.5,0,2017-12-31,4
86,Online,79.2,0,2018-12-02,3
44,Online,85.5,0,2017-09-17,2
115,Offline,72.25,0,2018-08-20,4
7,Online,93.0,0,2018-02-20,1
33,Online,81.09,0,2018-04-20,2
32,Offline,75.0,0,2017-10-20,2
116,Online,0.0,0,2018-02-28,4
190,Online,108.45,1,2018-08-09,4
119,Online,68.0,1,2017-07-20,1
3,Corporate,65.0,0,2017-12-06,1
46,Online,74.8,1,2018-11-22,4
19,Online,79.0,1,2018-02-25,3
96,Online,93.96,1,2018-10-26,2
82,Offline,95.0,0,2018-09-06,6
0,Online,208.0,1,2018-07-13,1
120,Online,89.74,0,2018-04-07,7
220,Online,114.75,1,2018-12-30,4
169,Online,118.25,1,2018-04-23,4
13,Corporate,75.0,0,2018-07-26,1
17,Online,79.0,0,2018-02-20,3
46,Online,104.4,1,2018-04-01,2
31,Offline,85.0,0,2018-10-15,2
23,Online,230.0,1,2018-03-22,3
